p (mbar),VPact (mbar),Tdew (degC),T (degC),max. wv (m/s),NSwind,EWwind,year,month,day,hour
972.32,5.98,-0.3,0.52,2.0,-1.0630136872534623,-0.2828460724701655,2009,2,5,9
972.18,6.43,0.71,4.01,2.25,-1.3231902990265019,0.7065178218291148,2009,2,5,12
971.08,6.73,1.33,6.34,2.38,-1.7204361030217903,-0.26019149759205434,2009,2,5,15
971.68,5.92,-0.42,4.77,3.88,-3.0122746083431826,-0.8127740669650613,2009,2,5,18
971.61,5.63,-1.11,1.77,2.13,-1.3509945823049034,-0.6043290813644495,2009,2,5,21
971.67,5.64,-1.1,0.78,2.75,-1.8601296990618672,-0.3346901592040122,2009,2,6,0
970.74,5.25,-2.05,-1.13,3.13,-1.8521654805932388,-0.9682887134005103,2009,2,6,3
970.33,5.37,-1.76,-0.44,3.38,-1.5010600699056855,-0.4247571853832954,2009,2,6,6
969.36,5.63,-1.12,0.35,1.25,-0.5387495105712269,-0.03672825695923382,2009,2,6,9
969.19,6.35,0.53,2.79,1.13,-0.32016763358650907,-0.4472054185758653,2009,2,6,12
966.76,6.98,1.84,8.55,2.63,2.099795300419539,-0.02932057871220749,2009,2,6,15
966.43,6.79,1.46,5.62,0.5,-0.0293919216363776,0.14709219878199195,2009,2,6,18
965.36,6.03,-0.18,2.1,2.75,1.0347314973504766,0.6463209174944289,2009,2,6,21
963.93,5.35,-1.79,0.82,1.88,-0.9685887787135242,-0.8214230199782837,2009,2,7,0
962.56,5.19,-2.22,-0.91,0.63,-0.1399827285474325,-0.002199024423654865,2009,2,7,3
961.84,4.86,-3.1,-2.26,1.88,-0.8147289216548017,0.09282663528968364,2009,2,7,6
961.15,5.18,-2.25,-1.36,1.5,-0.9182840145481176,0.05616465637206862,2009,2,7,9
960.63,5.87,-0.55,2.63,1.63,0.6396481382027246,-0.021219314168656793,2009,2,7,12
960.12,6.5,0.85,4.93,3.0,1.5251549899517856,-1.116244711801659,2009,2,7,15
961.61,6.52,0.9,3.46,2.5,-0.5667611802277007,-1.388805877214992,2009,2,7,18
963.37,6.84,1.55,3.11,4.13,-0.838052431283205,-2.2061885962945933,2009,2,7,21
965.76,6.4,0.64,2.21,3.75,-0.49909732932136397,-1.9160641575543034,2009,2,8,0
967.15,6.19,0.19,1.63,4.63,-0.6520229404879888,-2.288944316727123,2009,2,8,3
969.82,5.89,-0.49,0.92,3.75,0.5443512594200554,-1.440583807477996,2009,2,8,6
972.46,4.59,-3.85,0.44,2.88,-0.5886176988773825,-1.5414373826296983,2009,2,8,9
974.6,4.53,-4.02,2.17,7.75,0.07853084492361934,-2.998971974926672,2009,2,8,12
975.74,4.43,-4.34,2.65,4.5,0.8882776183058653,-2.3261691410593643,2009,2,8,15
977.66,4.36,-4.54,0.97,1.25,-0.7599953698199207,-0.0026528950755697785,2009,2,8,18
979.11,4.24,-4.91,-0.58,2.38,-1.3413729273165131,-0.3644429583108011,2009,2,8,21
980.43,4.08,-5.42,-2.34,2.25,-1.4261786326794095,-0.26175276061331154,2009,2,9,0
980.89,4.25,-4.86,-2.61,1.5,-0.7880107536067222,-0.6156614753256578,2009,2,9,3
981.15,4.36,-4.54,-2.19,1.0,-0.1921442973011567,0.5366382105428615,2009,2,9,6
981.51,4.59,-3.86,-0.04,6.38,-3.9594133242181413,-2.341590512451706,2009,2,9,9
981.52,4.39,-4.45,2.19,8.25,-4.798398975469749,-1.2947074079539598,2009,2,9,12
980.21,4.4,-4.41,3.01,8.5,-5.889425866414801,-0.08223724219756504,2009,2,9,15
979.18,4.4,-4.42,0.87,7.75,-5.385515389516787,-3.0718437442809243,2009,2,9,18
977.07,4.48,-4.19,-0.57,3.0,-2.337843656734279,-0.44596752871402495,2009,2,9,21
973.46,4.69,-3.57,-0.13,3.75,-2.8307778055893444,-0.6743863991679978,2009,2,10,0
969.6,5.52,-1.38,-0.83,5.13,-3.8192190614011934,0.2871685237448364,2009,2,10,3
965.52,6.31,0.45,1.1,4.13,-3.2299803217346628,0.011274804071172349,2009,2,10,6
962.0,7.0,1.88,3.2,5.63,-3.8071917115244664,0.14625755262345078,2009,2,10,9
959.18,7.6,3.04,6.54,10.88,-7.509626067502595,-1.405388318681178,2009,2,10,12
959.87,6.33,0.5,5.13,16.88,-7.970349390931893,-5.580898725695676,2009,2,10,15
961.71,6.02,-0.19,2.27,8.25,-4.01589262677554,-2.42254131238455,2009,2,10,18
964.79,5.73,-0.88,1.91,7.63,-2.2135609648103287,-4.270392002506089,2009,2,10,21
969.3,5.09,-2.48,0.67,5.63,-0.3604105165039407,-2.9782720257883364,2009,2,11,0
972.93,5.37,-1.76,-0.57,6.25,-0.6040688322941142,-3.0507705331359856,2009,2,11,3
976.16,5.26,-2.02,-0.64,6.63,0.28911993870773584,-3.116618305317742,2009,2,11,6
978.96,4.7,-3.54,0.03,6.25,0.8649192809224724,-2.4837098537245756,2009,2,11,9
981.27,4.68,-3.59,1.38,7.5,0.2728552337380335,-3.3188024981040622,2009,2,11,12
982.65,4.82,-3.19,1.45,5.38,0.6721215740329067,-3.0569842311859454,2009,2,11,15
983.45,4.28,-4.77,0.0,2.88,-0.6533935064805033,-1.9641733441041072,2009,2,11,18
983.46,4.93,-2.89,0.16,4.5,-0.5345994002686593,-1.6453277731906155,2009,2,11,21
983.22,5.14,-2.34,-0.27,3.63,-0.8704164161822122,-1.9549872793551661,2009,2,12,0
983.6,5.14,-2.34,-1.17,3.5,1.9537504572459965,0.3213396191120224,2009,2,12,3
985.08,4.26,-4.83,-2.61,4.0,2.223226701425951,0.4060332918206151,2009,2,12,6
986.3,4.09,-5.38,-2.78,3.5,-0.24142275634256635,-1.884599440921056,2009,2,12,9
987.17,4.34,-4.59,-0.1,5.5,0.6346507766520285,-2.2730636576424725,2009,2,12,12
987.78,3.95,-5.82,1.44,6.38,-0.10805301122876135,-3.4383025676581167,2009,2,12,15
989.12,3.74,-6.55,-2.01,3.25,0.14279555422467666,-1.8143895473942933,2009,2,12,18
989.41,3.77,-6.43,-2.24,4.38,-0.6011043130980245,-2.4472583853722827,2009,2,12,21
989.26,4.35,-4.57,-2.13,3.88,-0.5371635986253489,-2.308323042451352,2009,2,13,0
989.39,4.29,-4.75,-3.41,3.13,-0.7858719749690779,-2.182843383973802,2009,2,13,3
989.61,4.26,-4.84,-3.66,1.13,-0.3681598278270818,-0.7102523081091209,2009,2,13,6
989.97,4.06,-5.48,-3.02,2.25,-1.0908681689440292,-0.5462660871632988,2009,2,13,9
989.86,4.51,-4.07,0.69,6.13,0.5788183666355141,-2.9232463629405916,2009,2,13,12
989.21,4.81,-3.22,0.66,4.0,0.14470894277481167,-1.9245673077034733,2009,2,13,15
988.62,5.38,-1.72,-0.34,0.88,-0.329031159819354,0.29212753356698634,2009,2,13,18
988.48,5.51,-1.41,-0.57,2.75,-0.3415281721813876,-1.2232164598330257,2009,2,13,21
989.0,5.46,-1.52,-0.69,1.75,-0.5079813749291932,-0.6815092976071907,2009,2,14,0
989.73,5.29,-1.96,-1.15,3.38,1.9688838109218834,0.35142074368158904,2009,2,14,3
991.46,4.07,-5.44,-3.76,3.38,1.852197165288871,0.17019301071392845,2009,2,14,6
994.18,3.57,-7.14,-5.48,1.13,-0.5624746672263261,-0.4653195125165434,2009,2,14,9
996.15,3.58,-7.1,-4.77,3.25,2.2534173247316462,0.5518245741168741,2009,2,14,12
996.86,3.87,-6.09,-2.85,2.38,0.8802021993282451,-0.35741304998239826,2009,2,14,15
997.95,3.69,-6.7,-4.28,5.5,-0.9430401419738478,-3.2249457810366278,2009,2,14,18
999.3,3.62,-6.97,-4.69,4.13,-0.7942578803957736,-2.9033178295579716,2009,2,14,21
1000.46,3.52,-7.33,-5.27,2.5,-0.20849519107298684,-1.8885258153648412,2009,2,15,0
1000.19,3.11,-8.92,-7.2,1.38,-0.23140757759802855,-0.776241285316758,2009,2,15,3
1000.31,2.96,-9.51,-8.43,1.88,-1.3136254929915332,-0.20805783850350687,2009,2,15,6
1000.57,3.43,-7.65,-4.54,2.38,-1.465060149343298,0.6431164426495358,2009,2,15,9
999.81,3.77,-6.43,-1.94,4.25,-2.3681129573531514,-1.378274653766844,2009,2,15,12
998.13,3.75,-6.52,-0.94,4.75,-1.6048836329610445,-2.379337833232969,2009,2,15,15
997.11,3.68,-6.76,-2.28,5.0,-2.5838068904685065,-2.0042060654452345,2009,2,15,18
995.79,4.15,-5.17,-3.29,6.13,-4.08262083574011,-2.2259171394238213,2009,2,15,21
993.86,4.47,-4.21,-2.94,4.75,-2.6515231271206012,0.6906700415861321,2009,2,16,0
992.2,4.64,-3.7,-2.01,4.88,-3.174062216288095,-0.40660674752432135,2009,2,16,3
991.33,4.8,-3.25,-1.88,2.13,-0.9208093707845926,0.48343572755360426,2009,2,16,6
991.29,5.26,-2.02,0.18,2.75,-0.9720016571564658,-0.92239513142963,2009,2,16,9
991.26,5.65,-1.07,1.77,5.75,-0.2359350854240023,-3.552173227119698,2009,2,16,12
990.91,5.88,-0.53,2.26,5.0,-0.6636056103144026,-2.8743916911164438,2009,2,16,15
990.72,5.88,-0.52,1.66,3.63,-0.5519416182273055,-2.1812520372640622,2009,2,16,18
989.64,6.04,-0.16,0.88,4.38,-0.6131371910028061,-2.19601065229866,2009,2,16,21
987.4,5.77,-0.78,-0.23,2.75,-1.7074289031081489,1.0793917457674502,2009,2,17,0
985.91,5.97,-0.31,-0.07,2.13,0.11133008229008819,-0.8023126652230302,2009,2,17,3
985.69,5.76,-0.81,-0.45,1.75,1.166235234952153,0.17970914488722195,2009,2,17,6
988.64,5.01,-2.7,-2.43,7.13,3.3791869994933634,2.2323967439626498,2009,2,17,9
991.37,4.33,-4.63,-3.11,5.75,3.4722652189461276,2.0257774431800244,2009,2,17,12
993.07,3.58,-7.11,-1.95,5.88,3.7156232987714164,2.14435153406036,2009,2,17,15
995.51,3.44,-7.63,-3.63,4.5,2.815328261449094,0.5035144290743029,2009,2,17,18
997.57,3.32,-8.07,-4.89,2.5,0.8331233905954399,-0.7634169346056963,2009,2,17,21
999.12,3.73,-6.58,-4.97,3.63,1.6865906770915333,0.10729346647360637,2009,2,18,0
999.32,3.79,-6.37,-4.66,2.13,-0.9770455744352635,0.21303038627497708,2009,2,18,3
999.46,3.75,-6.51,-4.91,2.38,-0.1605152623771079,-1.4310258035912589,2009,2,18,6
1000.43,3.61,-7.0,-5.19,2.38,-0.9727440007684464,-0.9360924681723473,2009,2,18,9
1000.3,3.5,-7.39,-2.95,4.0,1.6766738452214673,-0.21181316472367484,2009,2,18,12
999.08,3.49,-7.43,-0.47,4.5,0.7347423469637283,-2.2216556176820546,2009,2,18,15
998.99,2.99,-9.41,-3.75,1.88,-0.019547052474803664,-1.3998635336130258,2009,2,18,18
998.7,3.36,-7.92,-4.93,0.75,0.10197560814373266,0.3138486503774007,2009,2,18,21
998.58,2.99,-9.38,-7.9,1.75,-0.9609311659931832,-0.7837163353044145,2009,2,19,0
998.28,2.47,-11.8,-10.6,2.0,-1.2272097187716051,-0.2855806473704372,2009,2,19,3
998.34,2.44,-11.92,-10.44,1.88,-1.318445675857389,0.33361804479517126,2009,2,19,6
998.71,2.76,-10.4,-8.13,2.13,-1.3629037793682894,-0.6500717561805259,2009,2,19,9
998.09,3.76,-6.48,-0.35,2.0,-1.0154317993530768,0.6394515312848758,2009,2,19,12
997.22,3.19,-8.59,0.45,4.5,-2.1326813583718773,-1.1007589307623558,2009,2,19,15
997.23,3.81,-6.28,-1.36,2.13,-0.9931876797423562,-0.8694700873566582,2009,2,19,18
997.12,3.6,-7.03,-1.3,4.5,-2.7141028997934145,-0.6017021267479261,2009,2,19,21
997.01,4.53,-4.02,-2.44,3.0,-1.6839919079413888,-0.5116358607329246,2009,2,20,0
995.91,4.79,-3.29,-2.77,2.5,-1.5326582813006235,0.5247462174810021,2009,2,20,3
995.9,5.39,-1.7,-1.39,2.0,-0.8383124079463211,0.5633225600694872,2009,2,20,6
996.29,5.82,-0.65,0.04,2.0,-0.6698765271215017,-0.012862286407792085,2009,2,20,9
996.37,6.32,0.47,2.23,1.75,-0.9462685076274808,0.21325081822225248,2009,2,20,12
996.28,6.46,0.77,1.63,2.0,-0.7174625968667138,-0.7250154633504525,2009,2,20,15
997.31,6.31,0.44,1.03,3.5,-0.388971917973924,-2.2059693667473463,2009,2,20,18
998.25,6.46,0.77,1.46,3.88,-0.6485164711142625,-2.764964084159775,2009,2,20,21
998.81,6.59,1.05,1.53,3.13,-1.0472293599995581,-1.715637102523408,2009,2,21,0
999.54,6.48,0.8,1.24,4.13,-0.3488488570397152,-2.202544999527157,2009,2,21,3
1000.43,6.09,-0.03,0.43,2.63,0.072543934092849,-1.5382904074414339,2009,2,21,6
1001.27,5.91,-0.45,0.15,1.88,-0.283506471367935,-1.1041848036866393,2009,2,21,9
1001.47,6.19,0.19,1.12,1.63,-0.7530618280737755,-0.7880341890414295,2009,2,21,12
1001.39,6.39,0.63,1.72,2.63,-0.43802926294251965,-1.6011653146399445,2009,2,21,15
1000.95,6.18,0.16,1.54,3.75,-0.4862370573326509,-2.4114670895694355,2009,2,21,18
1000.47,6.18,0.16,1.16,2.75,-0.7455329259600185,-1.791027821199183,2009,2,21,21
999.68,5.8,-0.71,-0.17,1.13,-0.5274308871269127,-0.4901190256504207,2009,2,22,0
997.19,5.69,-0.97,-0.72,1.75,-1.0375916499890296,0.07073590229185843,2009,2,22,3
993.96,6.0,-0.25,-0.13,2.38,-1.269828186123215,0.5653639338753625,2009,2,22,6
992.55,6.47,0.79,0.91,2.5,-1.0585413784639712,-1.2263319901558452,2009,2,22,9
991.3,7.04,1.96,3.2,3.75,-1.6034797365654987,-1.64889439759611,2009,2,22,12
989.7,7.35,2.57,3.46,1.63,-0.44895792547602237,-0.030606880799361514,2009,2,22,15
988.78,7.29,2.46,3.88,3.63,-0.7202179563574967,-2.0681842508200834,2009,2,22,18
988.19,7.19,2.26,3.43,6.38,-0.5522012049808385,-3.131688654578822,2009,2,22,21
987.49,6.75,1.39,2.81,5.0,-0.6726036524881571,-2.913366493707853,2009,2,23,0
986.43,6.18,0.16,2.16,4.38,-0.6409554059382871,-1.9156137835165223,2009,2,23,3
985.37,6.12,0.03,2.23,5.75,-0.7944543534054893,-3.7057984673151165,2009,2,23,6
984.6,6.08,-0.06,2.46,6.0,-0.8409500003762967,-2.428518704244854,2009,2,23,9
984.49,6.43,0.7,2.8,5.13,-0.5883773277991781,-3.084381967288082,2009,2,23,12
984.21,6.52,0.9,3.68,5.75,-0.1365425942690566,-3.006901415070051,2009,2,23,15
985.46,6.79,1.46,2.85,4.38,1.4868278515540063,-0.40117694330967957,2009,2,23,18
986.79,6.62,1.11,1.88,4.38,-0.8690397605673513,-2.756241987662375,2009,2,23,21
988.96,5.71,-0.93,-0.3,2.88,1.5151038952534956,-0.12190236497986644,2009,2,24,0
990.15,5.55,-1.3,-0.4,2.63,0.5729692799397748,0.4360117019591286,2009,2,24,3
992.23,5.24,-2.08,-0.75,5.0,3.14403156881796,0.7827295153985692,2009,2,24,6
994.7,5.35,-1.81,-0.9,0.0,0.0,0.0,2009,2,24,9
996.74,5.48,-1.47,-0.5,2.63,1.4658956207262905,0.26692701087653764,2009,2,24,12
998.06,5.69,-0.97,0.03,2.0,0.9800869679026105,0.31674837860274435,2009,2,24,15
999.36,5.68,-1.0,0.19,1.25,-0.2731734366916429,-0.8260001655484562,2009,2,24,18
1000.56,5.67,-1.01,-0.01,1.25,-0.6482680802413351,-0.5497713125838907,2009,2,24,21
1001.27,5.46,-1.52,-1.04,1.5,-0.6048031338380825,-0.31082659039991184,2009,2,25,0
1001.32,5.22,-2.14,-1.77,2.0,-0.770746391493337,-0.7707463914933368,2009,2,25,3
1001.28,4.8,-3.26,-3.04,0.0,0.0,0.0,2009,2,25,6
1001.64,5.49,-1.44,-1.04,0.0,0.0,0.0,2009,2,25,9
1001.1,5.54,-1.33,3.47,6.5,-4.187468420442842,-2.4469589755028425,2009,2,25,12
999.17,5.64,-1.08,5.19,5.88,-3.967021340967505,-2.3088615550327782,2009,2,25,15
998.2,5.83,-0.63,3.96,3.5,-1.8285289787193861,-1.0727915799368668,2009,2,25,18
997.35,5.58,-1.24,3.23,5.25,-1.9562952114911774,-2.2744030085929556,2009,2,25,21
996.47,5.51,-1.41,3.49,1.88,-0.4803431271294245,0.22398767872257075,2009,2,26,0
994.14,5.86,-0.57,3.28,6.5,-2.6977569444398632,-2.353403379942863,2009,2,26,3
992.66,6.31,0.45,1.93,8.13,-4.118375991208517,-3.092164160428302,2009,2,26,6
991.11,6.42,0.69,2.44,7.13,-4.706553759513063,-2.326123751826944,2009,2,26,9
990.63,7.28,2.43,4.56,3.0,-1.3966404959317735,-1.151301578702752,2009,2,26,12
989.27,6.74,1.36,5.67,3.88,-1.4810914074795076,-0.6563293705833768,2009,2,26,15
988.37,6.37,0.59,4.89,3.88,-1.744369387539361,-1.2907654472504109,2009,2,26,18
987.15,6.34,0.52,4.7,3.25,-1.413319947836998,-1.443234812858263,2009,2,26,21
985.84,6.51,0.88,4.23,6.88,-1.9155276488024875,-3.3856836572062097,2009,2,27,0
985.43,7.08,2.05,3.69,5.5,-0.31535811866158575,-2.902920814799161,2009,2,27,3
986.57,7.15,2.17,3.3,3.0,-0.24301940529158894,-1.5004471229109417,2009,2,27,6
988.23,7.6,3.03,4.78,4.13,0.1199298923009892,-1.9062310512979985,2009,2,27,9
988.78,7.99,3.73,5.19,3.88,-0.9316335850397865,-1.7016635575888421,2009,2,27,12
988.18,7.8,3.39,5.97,5.75,-1.0269295286568383,-2.7761512464512164,2009,2,27,15
988.48,7.71,3.24,5.97,5.88,-0.448486256879788,-1.9900904696495476,2009,2,27,18
989.21,8.1,3.94,4.95,2.63,-0.6961321391686884,-1.1097297170105997,2009,2,27,21
989.18,8.33,4.33,5.99,3.88,-0.2556797964711796,-2.023913990681535,2009,2,28,0
988.98,8.34,4.35,5.83,0.88,-0.25672427889395094,-0.28016538798784707,2009,2,28,3
988.75,8.4,4.46,5.56,2.25,-1.0647465787862413,-1.0987332355776787,2009,2,28,6
989.41,8.66,4.88,6.45,1.75,-0.8945711996194344,-0.7998389642993431,2009,2,28,9
989.25,9.5,6.22,7.61,2.38,-1.1573653837646851,-0.7516018683207373,2009,2,28,12
988.0,9.87,6.77,8.1,1.75,-1.1729871282157358,0.20050236168235286,2009,2,28,15
987.8,9.77,6.62,7.32,1.75,-0.8056031485081477,0.2711154129033598,2009,2,28,18
987.4,9.21,5.78,6.29,2.25,-1.391466560133598,0.22786138775574014,2009,2,28,21
986.66,8.78,5.08,5.47,1.63,-1.0081061177165849,0.5938198846640241,2009,3,1,0
986.1,7.93,3.64,4.27,3.13,-2.0565841422248985,0.1185818955367088,2009,3,1,3
985.68,7.69,3.2,3.7,1.88,-1.1933744655558556,-0.4628794497050781,2009,3,1,6
985.56,7.69,3.19,3.92,4.38,-3.1866811135922792,0.7768291190952289,2009,3,1,9
985.04,7.68,3.18,5.87,4.25,-2.9727408697742765,-0.207874291757492,2009,3,1,12
983.28,8.54,4.69,12.13,3.75,-2.3210407733411937,0.8447897540144021,2009,3,1,15
983.57,7.64,3.11,6.69,3.88,-2.569996085667149,-0.004485493900358059,2009,3,1,18
984.45,6.87,1.61,3.12,3.13,-1.7504524076762344,1.0476241541986675,2009,3,1,21
984.19,7.07,2.02,3.52,3.75,-2.359295515883592,0.05765994044026233,2009,3,2,0
984.08,7.24,2.36,4.6,4.75,-2.399053975461271,1.8012606759776522,2009,3,2,3
984.2,7.34,2.55,4.7,2.88,-2.137624332418616,0.10080780451863498,2009,3,2,6
984.89,7.67,3.16,4.57,3.63,-1.8570200905315573,0.6869325901150471,2009,3,2,9
985.45,8.15,4.02,6.46,3.75,-2.046851617951387,1.5706044868424989,2009,3,2,12
985.43,8.6,4.8,7.77,4.25,-1.6842851590146493,-1.5218684250364738,2009,3,2,15
986.97,8.62,4.82,6.03,2.88,-0.43341380730008133,-1.7779348895956928,2009,3,2,18
988.4,8.18,4.07,4.98,2.88,-0.7238760810396052,-2.2147016546927363,2009,3,2,21
989.49,7.66,3.15,4.1,1.75,-0.29491206909772605,-0.9240816368159784,2009,3,3,0
990.1,6.88,1.65,3.23,3.63,-0.6731543830874626,-2.8927086228187826,2009,3,3,3
989.75,6.67,1.21,2.31,0.75,-0.25268961667585177,0.1795771634262305,2009,3,3,6
989.86,6.8,1.48,2.17,2.0,-1.1553091639678217,0.5510542039146177,2009,3,3,9
988.5,5.04,-2.61,6.89,5.38,-3.0963197420468616,-1.17000173290934,2009,3,3,12
986.59,5.09,-2.46,7.86,4.63,-2.7307694012788017,-2.2995213582481493,2009,3,3,15
985.14,5.08,-2.5,5.36,3.0,-1.9530472435815318,-1.6858251582944719,2009,3,3,18
983.79,5.12,-2.38,2.13,2.0,-1.0513876985422739,0.5357087896926652,2009,3,3,21
981.57,5.05,-2.59,-0.34,1.5,-0.5575709426169376,-0.423219380403662,2009,3,4,0
978.86,5.47,-1.49,0.78,2.0,-1.2524915009302764,-0.2639413573076857,2009,3,4,3
975.86,5.87,-0.54,1.74,1.25,-0.5327207386207471,0.13677943794067016,2009,3,4,6
973.25,6.44,0.73,5.31,4.25,-2.6312207969786034,1.289021767677832,2009,3,4,9
970.05,6.81,1.49,8.58,8.0,-5.26223547837644,1.1666095191263761,2009,3,4,12
967.34,7.02,1.93,9.78,5.63,-4.346851310802052,-0.44920338576026725,2009,3,4,15
965.24,6.83,1.55,6.84,8.38,-4.550052015656284,0.9091901092852833,2009,3,4,18
964.26,6.59,1.04,4.33,2.5,-1.352047277311049,0.6019702317521847,2009,3,4,21
962.54,6.05,-0.13,1.24,2.5,1.557551474525795,-0.7529498019141262,2009,3,5,0
960.82,5.47,-1.51,-0.77,1.13,-0.14129670683589304,-0.562525768865153,2009,3,5,3
960.01,5.18,-2.24,-1.81,1.0,-0.05700054042240809,-0.4161140929980062,2009,3,5,6
959.29,5.42,-1.62,-1.32,1.13,0.6568218641522202,0.2113883600664955,2009,3,5,9
959.15,6.93,1.74,2.18,3.88,2.4613733980685457,0.20625468547526582,2009,3,5,12
958.67,7.79,3.38,4.81,4.5,2.9945746334005303,0.39105340427373786,2009,3,5,15
958.95,8.23,4.16,5.11,2.75,1.3690711167433955,0.05044082968183801,2009,3,5,18
960.05,8.26,4.22,6.21,2.75,1.9125331360523552,-0.512461709302991,2009,3,5,21
960.5,8.54,4.69,5.14,5.0,3.808713471776936,0.7403389020609938,2009,3,6,0
960.96,8.8,5.11,5.3,3.38,1.8891972344263754,0.05508002755749923,2009,3,6,3
961.62,8.66,4.89,5.09,3.75,2.5646162913481034,0.281324151383951,2009,3,6,6
963.93,7.73,3.27,3.5,5.38,3.415367300917396,0.9683832917931923,2009,3,6,9
966.12,7.62,3.07,3.29,3.25,2.260770572649869,0.4743589546328646,2009,3,6,12
967.56,7.86,3.51,3.89,1.13,-0.5945945994974347,-0.20822406740933042,2009,3,6,15
969.75,7.5,2.84,3.3,1.75,-0.3236296830055063,-1.1139406753852537,2009,3,6,18
972.23,7.37,2.6,3.1,1.5,-0.1500918720444924,-0.8873964333634544,2009,3,6,21
974.18,7.23,2.34,2.81,2.75,-0.4293602236414461,-1.7480417038373448,2009,3,7,0
976.03,6.74,1.37,1.97,4.0,-0.19856854110206446,-2.100635745312499,2009,3,7,3
977.99,6.32,0.47,1.16,5.88,-0.6456692406506485,-3.450103075514935,2009,3,7,6
980.49,6.33,0.5,1.16,3.25,-0.45382427828799965,-1.875884731116594,2009,3,7,9
982.26,6.68,1.23,2.63,3.75,0.3607943747748356,-1.5382546665395933,2009,3,7,12
983.55,6.82,1.52,2.43,5.25,-0.2124523511270931,-2.290166805824539,2009,3,7,15
985.21,6.3,0.42,2.37,2.63,-0.30634991538620254,-1.621311114296965,2009,3,7,18
986.5,5.7,-0.93,1.3,2.88,-1.0504470762122402,-2.20230809381366,2009,3,7,21
986.18,5.18,-2.23,-1.82,2.75,-2.1395004405947473,0.29688021944023774,2009,3,8,0
984.73,5.06,-2.55,-2.36,1.88,-0.9609311659931832,-0.7837163353044145,2009,3,8,3
983.01,5.55,-1.3,-0.93,2.25,-1.131914379768973,0.5063297708729174,2009,3,8,6
981.05,6.14,0.07,2.27,6.0,-3.966308300116045,0.7136515034879213,2009,3,8,9
979.45,7.02,1.92,5.79,8.38,-5.20526167946055,-2.8616168241641895,2009,3,8,12
977.94,7.32,2.5,5.53,7.63,-5.029702346052866,-2.5738287258693617,2009,3,8,15
977.06,7.68,3.19,5.17,7.38,-4.590262828622571,-1.4033841826691347,2009,3,8,18
976.55,7.86,3.52,5.11,4.0,-2.6584090814986845,-0.9992302814693523,2009,3,8,21
975.24,7.98,3.72,4.2,1.38,-0.6701209112682434,-0.31390757283158854,2009,3,9,0
975.58,7.13,2.15,3.32,3.0,-0.6043441142892009,-1.296020135462409,2009,3,9,3
976.91,5.8,-0.71,2.16,4.13,-0.6376893270236464,-2.3966126767168965,2009,3,9,6
979.25,5.77,-0.78,3.55,4.88,-1.22689574345632,-2.8903852398406626,2009,3,9,9
981.12,5.57,-1.27,4.35,5.13,-0.9146903033498448,-2.815127288233654,2009,3,9,12
981.8,5.38,-1.73,6.13,6.5,-2.0113982344799175,-2.501674867430032,2009,3,9,15
982.46,5.48,-1.47,4.11,6.75,-3.3274579875217634,-1.9366267945264046,2009,3,9,18
983.34,5.59,-1.21,3.73,5.38,-1.2064377222534948,-2.132371455052754,2009,3,9,21
984.58,6.0,-0.25,3.17,4.13,-1.3610517922325747,-1.5992304458271476,2009,3,10,0
984.93,6.05,-0.12,2.77,6.5,-2.006637658932107,-2.952677650160185,2009,3,10,3
984.82,5.96,-0.34,2.58,4.75,-2.6541860815157525,-1.5822124524500665,2009,3,10,6
984.55,6.17,0.13,3.46,8.13,-4.612041458849389,-3.400290220239209,2009,3,10,9
983.3,6.15,0.09,5.09,9.5,-5.459680656604665,-3.9521496843992194,2009,3,10,12
980.43,6.38,0.6,5.54,6.25,-3.91375751389744,-2.864437487956636,2009,3,10,15
978.4,6.75,1.37,4.03,4.88,-3.2181056064142206,-0.6840294627904273,2009,3,10,18
977.33,6.87,1.63,3.25,1.88,-1.0814956094099941,-0.41948450129522696,2009,3,10,21
978.63,6.67,1.2,2.12,4.0,-0.2558392631154697,-2.2454723938290875,2009,3,11,0
981.8,6.06,-0.1,0.6,5.0,-0.42129468349337296,-2.960170736572507,2009,3,11,3
984.98,5.96,-0.34,0.35,4.88,-0.8516391841268548,-2.7512016829123493,2009,3,11,6
988.51,6.74,1.35,2.99,3.88,-0.3668912427754259,-2.169191281555111,2009,3,11,9
991.11,5.77,-0.78,4.78,4.25,1.6396282321412763,0.034917908947593494,2009,3,11,12
991.9,5.87,-0.55,5.37,4.63,-0.25286173108430876,-2.185420084320872,2009,3,11,15
993.15,6.4,0.64,3.44,3.38,-0.6343112706951822,-1.6524373549000468,2009,3,11,18
994.95,6.37,0.57,3.53,2.88,-0.40124440096962655,-1.989950484482095,2009,3,11,21
995.39,6.23,0.27,3.12,2.75,-0.6254606441458221,-1.7091515388123704,2009,3,12,0
995.38,6.36,0.56,2.24,2.63,-0.20901844925253535,-1.5459337915551445,2009,3,12,3
995.01,5.79,-0.74,1.1,4.13,-1.1868870908489912,-2.9825155546243205,2009,3,12,6
994.53,6.08,-0.07,1.65,1.75,-0.9547607995027972,0.29737487407778634,2009,3,12,9
993.8,6.74,1.35,4.65,3.63,-1.6301726932811875,-1.417087502619496,2009,3,12,12
991.15,6.69,1.25,2.5,5.25,-3.221634309157129,-0.9542915582051791,2009,3,12,15
989.11,6.79,1.45,2.63,6.25,-3.6429610279839775,-2.18891181836773,2009,3,12,18
